timestamp,cpu_pct,mem_pct,net_in_kbps,net_out_kbps,disk_io_ops,latency_ms,errors_5xx,queue_depth,build_number
35700,33.18,77.05,2002.2,784.7,107,13.05,1,132.6,1042
35730,40.12,77.35,2016.1,662.9,179,15.58,0,131.6,1042
35760,40.92,77.52,1803.5,594.5,107,20.28,0,131.5,1042
35790,40.26,77.34,2077.8,777.8,183,18.00,0,131.1,1042
35820,36.13,77.27,1602.8,499.3,214,15.21,0,130.2,1042
35850,35.06,77.53,2107.3,771.1,227,12.99,0,130.5,1042
35880,42.72,77.33,2008.4,674.2,221,17.90,0,131.2,1042
35910,43.48,77.12,2020.3,773.5,203,19.48,0,131.7,1042
35940,36.61,77.41,2102.4,868.5,155,14.87,0,132.1,1042
35970,42.92,77.18,1719.5,657.7,211,23.43,0,132.9,1042
36000,40.48,77.12,2024.8,637.6,200,18.31,0,132.0,1042
36030,40.76,77.32,1623.5,484.4,265,15.57,0,132.3,1042
36060,39.62,77.42,1750.5,547.5,256,18.26,0,133.1,1042
36090,43.50,77.64,1960.3,773.2,308,23.24,0,133.8,1042
36120,42.87,77.52,1678.5,547.7,257,19.78,0,134.7,1042
36150,42.37,77.62,1996.5,663.5,336,18.32,0,135.1,1042
36180,40.47,77.76,1894.1,631.0,300,19.83,0,134.4,1042
36210,46.07,77.51,1803.2,702.0,280,22.93,0,134.1,1042
36240,44.89,77.80,1660.5,631.7,324,24.42,0,133.8,1042
36270,44.90,77.96,1864.7,559.9,259,24.94,0,133.3,1042
36300,47.77,78.11,1636.4,674.2,356,24.47,0,133.7,1042
36330,45.32,78.59,1654.7,476.0,268,18.55,0,133.9,1042
36360,48.38,78.61,1795.1,539.5,317,27.05,0,133.1,1042
36390,43.99,79.07,1665.4,611.7,400,19.03,0,132.3,1042
36420,44.16,79.60,2067.8,693.8,343,24.29,0,132.8,1042
36450,48.68,79.83,1726.7,558.5,394,26.06,0,133.9,1042
36480,44.76,80.02,1694.5,478.4,400,23.12,0,134.1,1042
36510,48.92,80.27,1843.1,717.2,403,23.70,0,133.8,1042
36540,46.63,80.80,1897.3,565.7,430,22.85,0,133.1,1042
36570,50.67,80.76,1767.6,717.8,437,21.79,0,134.3,1042
36600,50.66,81.14,2051.8,606.2,430,26.98,0,133.1,1042
36630,51.90,81.43,1944.7,577.1,440,28.03,0,132.9,1042
36660,47.56,81.62,1969.9,768.0,409,21.20,0,133.7,1042
36690,46.18,81.38,1839.3,735.9,393,19.58,0,133.1,1042
36720,45.36,81.03,1682.4,481.1,456,20.14,0,132.6,1042
36750,49.38,81.28,1714.0,542.4,422,28.08,0,132.9,1042
36780,51.92,81.31,1639.2,427.8,364,27.48,0,132.5,1042
36810,49.70,81.30,1705.5,559.5,365,23.75,0,133.1,1042
36840,46.80,81.71,1751.4,490.2,465,20.50,0,132.3,1042
36870,52.28,81.64,1547.8,404.3,395,29.80,0,133.0,1042
36900,52.50,81.66,1603.6,596.2,375,22.97,0,133.3,1042
36930,50.12,82.07,1989.1,720.4,416,21.71,0,133.8,1042
36960,47.36,82.36,1717.5,709.1,350,26.58,0,133.0,1042
36990,49.13,82.34,1784.2,555.5,335,24.37,0,133.3,1042
37020,44.97,82.78,1953.7,781.0,440,20.48,0,134.2,1042
37050,51.71,57.70,1718.3,551.6,442,27.85,0,134.7,1042
37080,51.07,57.73,1886.0,660.2,332,22.43,0,135.3,1042
37110,51.37,57.73,1739.7,671.0,402,25.70,0,136.1,1042
37140,49.13,58.07,1824.2,695.6,377,22.53,0,136.4,1042
37170,43.51,58.56,1612.0,682.9,317,23.81,0,136.2,1042
37200,49.82,58.88,1537.4,442.2,392,20.96,0,137.4,1042
37230,50.21,59.13,1885.6,688.2,392,26.06,0,137.7,1042
37260,43.38,59.26,1775.6,500.9,311,18.28,0,136.7,1042
37290,43.15,59.06,1923.9,747.9,313,16.97,0,135.6,1042
37320,44.25,59.57,2001.2,744.8,416,23.13,0,136.4,1042
37350,44.10,59.49,1553.9,665.9,286,19.98,0,136.0,1042
37380,48.52,59.30,1782.4,513.4,346,25.55,0,136.6,1042
37410,42.41,59.42,1512.1,475.3,366,24.29,0,136.0,1042
37440,46.00,59.22,1737.0,494.3,265,26.24,0,136.0,1042
37470,47.73,59.05,1951.5,760.3,392,21.76,0,137.1,1042
37500,43.61,59.37,1755.8,485.0,380,20.59,0,138.1,1042
37530,42.53,59.75,1601.3,533.7,314,19.77,0,137.1,1042
37560,45.78,59.93,1502.8,487.4,324,21.78,0,137.2,1042
37590,45.90,59.87,1991.9,839.9,303,20.07,0,136.3,1042
37620,42.44,59.68,1713.8,471.8,321,21.25,0,136.8,1042
37650,38.64,59.92,1882.5,558.3,228,19.92,0,137.4,1042
37680,37.34,60.06,1786.3,635.5,227,19.24,0,137.4,1042
37710,39.88,59.76,1952.8,616.4,311,20.96,0,137.1,1042
37740,37.61,59.77,1863.8,707.4,214,14.27,0,137.2,1042
37770,40.09,59.71,1916.8,562.5,259,17.05,0,137.0,1042
37800,37.92,59.53,1984.1,680.2,206,21.10,0,137.1,1042
37830,40.11,59.51,1788.9,698.2,169,17.15,0,136.8,1042
37860,41.14,59.39,1517.5,591.8,270,18.84,0,135.9,1042
37890,37.82,59.82,1742.4,685.4,180,15.57,0,135.8,1042
37920,38.72,59.85,1610.4,668.9,161,15.20,0,136.5,1042
37950,38.42,59.65,1587.7,538.2,156,21.17,0,136.2,1042
37980,37.05,59.41,1966.2,735.9,179,16.73,0,137.0,1042
38010,37.32,59.25,1917.1,545.3,191,16.48,0,136.1,1042
38040,37.45,59.56,1523.2,533.5,163,17.66,0,135.1,1042
38070,33.35,60.06,1968.9,701.1,121,13.30,0,135.5,1042
38100,32.06,60.40,1690.4,593.1,157,11.90,0,135.5,1042
38130,34.20,60.81,1539.7,448.0,180,16.91,0,136.1,1042
38160,33.86,60.66,1708.1,664.2,182,19.28,0,137.1,1042
38190,33.43,60.59,1497.9,630.0,114,16.06,0,136.4,1042
38220,28.46,60.50,1858.1,600.2,187,8.24,0,135.8,1042
38250,34.58,60.57,1730.3,494.5,87,18.08,0,136.1,1042
38280,29.59,60.93,1758.3,639.2,122,12.70,0,135.2,1042
38310,27.93,60.82,1523.2,520.2,155,11.63,0,134.1,1042
38340,31.62,61.21,1594.4,648.0,65,16.53,0,134.8,1042
38370,27.24,61.07,1529.0,660.9,170,15.03,0,133.6,1042
38400,28.05,61.18,1787.3,585.5,124,11.40,0,134.7,1042
38430,28.70,61.44,1732.9,510.2,70,11.28,0,135.4,1042
38460,30.25,61.68,1915.8,630.9,111,9.57,0,135.7,1042
38490,26.98,61.49,1915.9,653.0,41,9.75,0,135.5,1042
38520,29.15,61.62,1609.8,504.6,101,9.34,0,135.2,1042
38550,30.85,61.99,1572.3,528.7,154,12.74,0,134.0,1042
38580,31.20,61.64,1944.8,730.8,46,13.88,0,134.2,1042
38610,25.76,61.46,1484.3,559.2,137,10.85,0,133.3,1042
38640,25.78,61.50,1842.2,672.0,138,7.30,0,134.1,1042
38670,28.89,61.68,1800.8,489.0,47,9.40,0,134.9,1042
38700,29.33,61.55,1766.4,618.9,44,10.28,0,136.0,1042
38730,25.45,61.46,1516.2,406.2,36,8.58,0,135.3,1042
38760,28.74,61.88,1495.9,405.2,67,13.35,0,135.1,1042
38790,31.52,62.18,1730.2,658.1,143,14.38,0,136.2,1042
38820,27.01,62.61,1676.6,509.9,112,15.16,0,135.7,1042
38850,29.22,62.33,1670.9,467.1,139,14.73,0,135.8,1042
38880,28.59,62.24,1629.0,434.7,110,10.05,0,135.1,1042
38910,31.21,62.59,1419.8,474.0,88,13.09,0,136.1,1042
38940,27.51,63.01,1907.2,614.7,67,8.85,0,135.6,1042
38970,31.47,63.14,1520.2,552.5,123,15.18,0,135.1,1042
39000,26.04,62.93,1830.9,570.6,79,14.08,0,134.2,1042
39030,26.86,62.59,1435.4,586.9,143,13.65,0,133.2,1042
39060,29.97,62.65,1562.8,468.9,123,14.11,0,134.1,1042
39090,28.92,62.32,1423.7,521.8,164,14.28,0,135.1,1042
39120,33.16,62.53,1898.3,606.3,123,17.72,0,135.4,1042
39150,30.95,62.86,1540.9,570.7,97,13.50,0,134.5,1042
39180,26.66,63.19,1739.9,642.7,146,8.09,0,133.8,1042
39210,27.66,63.13,1703.9,645.4,134,15.54,0,133.0,1042
39240,29.12,63.07,1514.4,563.3,185,15.41,0,133.0,1042
39270,35.09,62.74,1559.9,596.1,139,17.74,0,133.7,1042
39300,32.08,62.49,1718.0,688.8,189,13.63,0,132.8,1042
39330,30.82,62.32,1474.8,574.6,211,15.84,0,133.4,1042
39360,32.47,62.81,1639.5,644.1,234,13.61,0,134.2,1042
39390,28.92,62.91,1506.1,476.5,148,16.26,0,135.0,1042
39420,36.84,62.75,1808.6,562.9,181,16.24,0,134.4,1042
39450,37.31,62.42,1488.3,618.4,173,16.91,0,134.9,1042
39480,32.57,62.68,1398.7,481.1,230,15.07,0,133.8,1042
39510,34.96,62.68,1468.9,505.7,215,16.00,1,134.6,1042
39540,33.04,63.08,1561.2,546.0,250,16.20,0,134.4,1042
39570,35.52,62.82,1584.8,681.7,257,12.63,0,133.5,1042
39600,32.69,62.55,1537.8,573.4,229,13.32,0,133.6,1042
39630,34.15,63.03,1739.1,553.1,243,12.00,0,133.3,1042
39660,35.31,62.96,1789.8,685.4,321,15.59,0,134.2,1042
39690,40.10,62.84,1578.6,643.5,296,15.42,0,133.6,1042
39720,38.60,62.77,1483.0,611.0,273,16.07,0,134.1,1042
39750,35.45,62.62,1741.9,574.7,263,19.01,0,134.3,1042
39780,39.88,62.87,1549.5,523.2,287,21.17,0,133.9,1042
39810,35.27,62.86,1817.4,583.8,318,16.74,0,134.3,1042
39840,42.00,62.79,1769.5,581.1,311,16.28,0,134.9,1042
39870,38.40,63.33,1752.0,509.2,278,21.53,0,134.9,1042
39900,41.21,63.36,1534.7,418.1,312,19.01,0,134.6,1042
39930,39.70,63.57,1657.3,542.3,334,19.88,0,135.5,1042
39960,41.10,63.99,1840.5,693.7,291,18.86,0,135.3,1042
39990,37.58,64.08,1718.2,628.0,336,16.51,0,134.5,1042
40020,39.22,64.13,1633.4,511.0,412,19.57,0,135.4,1042
40050,40.76,64.57,1485.5,525.8,366,21.26,0,136.2,1042
40080,40.45,64.83,1377.9,480.0,344,21.50,0,136.2,1042
40110,44.69,64.95,1444.7,461.5,306,17.92,0,135.7,1042
40140,39.36,65.39,1637.7,541.7,399,22.01,0,135.4,1042
40170,43.42,65.05,1383.4,512.0,407,23.40,0,135.5,1042
40200,46.13,65.31,1395.6,508.1,426,19.09,0,135.3,1042
40230,41.24,65.35,1729.5,680.0,396,20.94,0,135.3,1042
40260,44.18,65.84,1581.4,513.0,400,24.73,0,134.9,1042
40290,43.17,65.57,1791.5,673.1,355,21.90,0,136.0,1042
40320,43.43,65.50,1695.4,627.5,460,23.49,0,136.9,1042
40350,46.59,65.22,1668.6,469.0,345,26.16,0,137.4,1042
40380,42.22,65.33,1398.7,434.5,340,17.14,0,136.6,1042
40410,44.50,65.81,1396.9,534.9,406,20.41,0,137.0,1042
40440,44.97,65.60,1732.5,599.5,334,25.20,0,136.9,1042
40470,46.04,65.33,1446.1,379.2,414,25.51,0,137.0,1042
40500,39.41,65.21,1369.7,431.9,395,20.68,0,136.5,1042
40530,42.26,65.59,1699.6,541.9,453,17.19,0,135.5,1042
40560,44.33,65.37,1825.5,678.7,382,19.24,0,134.5,1042
40590,46.84,65.17,1624.0,520.3,385,24.47,0,135.5,1042
40620,44.53,64.84,1561.7,492.4,344,24.06,0,134.8,1042
40650,43.92,64.63,1306.9,406.5,432,24.78,0,135.4,1042
40680,43.85,65.03,1679.0,565.6,386,23.73,0,135.3,1042
40710,39.67,65.41,1315.6,460.1,393,15.08,0,134.6,1042
40740,45.98,65.30,1675.5,560.2,453,24.65,1,134.4,1042
40770,40.47,65.35,1318.0,476.5,366,22.27,0,134.1,1042
40800,41.49,65.37,1506.3,461.8,388,17.94,0,133.3,1042
40830,40.39,65.71,1554.3,541.4,396,21.65,0,133.3,1042
40860,43.29,65.70,1372.0,450.7,375,17.19,0,134.3,1042
40890,42.25,65.63,1319.1,556.5,298,19.09,0,134.3,1042
40920,36.40,65.92,1736.9,694.6,360,15.04,0,133.4,1042
40950,41.33,65.94,1365.2,380.4,420,19.46,0,132.8,1042
40980,40.46,66.34,1491.4,425.7,368,16.59,0,133.1,1042
41010,39.85,66.26,1721.9,508.4,292,20.98,0,134.0,1042
41040,42.48,66.40,1619.7,695.2,354,19.40,0,134.0,1042
41070,37.40,66.80,1688.3,628.8,332,21.27,0,132.9,1042
41100,40.37,67.19,1632.7,461.6,277,22.27,0,132.4,1042
41130,35.73,67.44,1549.7,600.0,265,17.36,0,132.8,1042
41160,40.90,67.61,1567.2,637.9,282,18.29,1,133.6,1042
41190,37.68,67.82,1736.1,547.9,232,17.66,0,133.8,1042
41220,37.09,67.82,1600.2,545.2,260,17.65,0,134.6,1042
41250,38.90,68.23,1744.1,500.9,346,18.83,0,135.0,1042
41280,37.53,68.55,1299.4,530.0,337,15.54,0,134.9,1042
41310,35.52,69.09,1631.9,592.4,267,14.33,0,135.4,1042
41340,30.08,69.19,1404.4,435.9,300,11.60,0,136.0,1042
41370,30.54,69.05,1485.1,474.4,228,10.65,0,135.6,1042
41400,33.27,69.23,1518.6,649.7,186,18.39,0,135.8,1042
41430,34.60,69.30,1522.4,608.6,187,16.05,0,135.4,1042
41460,29.98,69.80,1502.2,423.4,285,11.53,0,134.5,1042
41490,34.03,69.98,1667.0,556.2,219,13.86,0,135.7,1042
41520,31.35,69.67,1730.0,565.7,155,13.22,0,134.9,1042
41550,27.56,69.85,1458.3,379.3,240,14.55,0,133.9,1042
41580,32.91,70.18,1729.1,658.1,244,12.43,0,133.7,1042
41610,29.84,70.62,1516.9,485.7,241,11.30,0,133.3,1042
41640,30.32,70.87,1366.9,526.7,117,13.70,0,132.8,1042
41670,27.59,71.12,1494.2,560.3,229,10.39,0,132.5,1042
41700,29.09,71.57,1353.6,412.1,147,9.39,0,131.4,1042
41730,24.49,71.27,1343.7,497.7,118,8.60,1,130.9,1042
41760,30.06,71.22,1274.2,522.2,143,11.43,0,129.9,1042
41790,28.80,71.56,1653.2,652.2,156,10.61,0,130.9,1042
41820,24.78,71.38,1285.9,439.6,136,8.90,0,130.6,1042
41850,25.60,71.86,1313.7,519.9,100,13.49,0,130.5,1042
41880,27.56,72.39,1327.1,337.0,185,15.04,0,129.9,1042
41910,25.18,72.23,1571.6,577.7,149,6.42,0,129.6,1042
41940,21.70,72.53,1260.5,363.4,61,5.03,0,130.0,1042
41970,25.03,72.72,1326.4,384.0,100,13.26,0,130.2,1042
42000,25.60,72.44,1686.1,480.6,137,9.45,0,130.8,1042
42030,24.52,72.23,1453.0,475.7,66,7.84,0,131.1,1042
42060,26.72,71.93,1669.8,586.5,147,11.20,0,130.0,1042
42090,23.25,71.90,1533.9,510.6,144,11.07,0,130.1,1042
42120,24.32,71.90,1695.8,523.9,55,13.44,0,131.2,1042
42150,21.81,71.68,1400.1,611.7,104,4.29,0,130.5,1042
42180,25.82,71.95,1301.0,423.5,149,9.23,0,131.0,1042
42210,19.10,72.46,1388.8,533.7,114,4.69,0,132.1,1042
42240,20.33,72.79,1430.5,517.9,149,3.65,0,131.2,1042
42270,20.71,72.92,1669.2,662.5,101,6.55,0,130.9,1042
42300,19.04,72.93,1480.2,503.0,40,5.04,0,131.5,1042
42330,20.35,72.84,1229.2,387.2,96,5.03,0,131.8,1042
42360,23.89,72.56,1413.2,429.3,44,6.43,0,132.7,1042
42390,25.85,72.56,1442.7,441.7,42,13.93,0,133.5,1042
42420,23.72,72.30,1309.4,493.2,98,8.41,0,133.8,1042
42450,26.47,72.42,1627.5,453.7,145,9.97,0,134.9,1042
42480,25.46,72.59,1691.6,607.2,59,13.19,0,135.8,1042
42510,21.52,72.50,1339.4,443.2,69,7.87,0,135.7,1042
42540,26.74,72.15,1372.8,559.6,130,13.67,0,136.2,1042
42570,23.58,72.00,1398.1,478.9,59,12.90,0,135.7,1042
42600,23.62,72.15,1692.0,638.3,91,6.73,0,136.6,1042
42630,24.24,71.87,1523.3,483.4,66,10.51,0,136.1,1042
42660,23.95,71.89,1588.5,448.8,141,9.35,0,136.8,1042
42690,23.45,71.83,1211.1,416.3,144,7.13,0,136.0,1042
42720,22.55,71.77,1528.9,620.2,159,7.85,0,135.6,1042
42750,26.30,72.30,1183.8,308.9,77,11.19,0,135.8,1042
42780,24.66,72.32,1528.9,553.1,175,12.09,0,136.8,1042
42810,25.93,72.71,1548.3,628.9,111,11.94,0,135.6,1042
42840,22.33,72.80,1269.1,510.2,81,8.97,0,134.5,1042
42870,27.63,73.30,1594.2,594.4,116,11.32,0,134.4,1042
42900,27.58,73.08,1361.8,514.5,207,8.66,0,135.0,1042
42930,29.05,73.35,1480.8,606.9,197,15.85,0,134.1,1042
42960,30.35,73.73,1295.7,393.0,130,12.52,0,133.6,1042
42990,28.16,74.19,1156.1,387.0,153,10.85,0,134.1,1042
43020,31.38,73.97,1511.2,427.8,202,14.09,0,134.6,1042
43050,26.63,74.49,1185.0,409.6,186,13.73,0,134.6,1042
43080,27.71,74.95,1220.4,479.2,238,10.83,0,133.7,1042
43110,29.23,75.00,1464.7,501.4,217,14.92,0,133.8,1042
43140,29.39,75.24,1651.5,716.1,250,15.17,0,133.0,1042
43170,30.41,74.98,1503.5,573.0,256,9.64,0,132.4,1042
43200,31.38,74.72,1602.1,592.1,229,13.42,0,131.9,1042
43230,30.82,74.98,1190.1,523.5,270,9.92,0,132.0,1042
43260,28.89,75.32,1283.3,473.5,241,14.39,0,133.0,1042
43290,32.99,75.65,1289.0,505.6,310,14.39,0,132.5,1042
43320,29.79,75.47,1498.1,419.1,225,13.83,0,131.5,1042
43350,32.69,75.23,1328.5,407.4,222,16.97,0,132.6,1042
43380,32.69,56.83,1158.4,349.9,231,14.25,0,132.7,1042
43410,32.57,56.86,1337.6,509.3,367,15.78,0,131.8,1042
43440,31.94,57.28,1427.9,622.6,259,14.73,0,131.1,1042
43470,32.23,56.94,1173.8,468.9,359,12.96,0,130.0,1042
43500,31.79,56.90,1199.3,473.6,262,14.09,0,129.4,1042
43530,35.91,56.89,1563.8,607.0,259,15.19,0,129.3,1042
43560,35.71,57.34,1339.0,429.1,368,20.28,0,129.0,1042
43590,33.93,57.85,1492.5,501.6,404,17.77,0,129.0,1042
43620,33.93,57.89,1162.1,496.7,289,13.03,0,127.9,1042
43650,38.93,57.67,1566.0,549.8,384,17.72,0,128.9,1042
43680,36.68,57.38,1198.1,315.4,416,15.24,0,128.4,1042
43710,34.17,57.66,1451.4,450.1,346,16.41,0,128.0,1042
43740,32.58,58.03,1387.6,476.6,344,14.62,0,128.1,1042
43770,39.49,58.50,1284.5,452.6,365,18.73,0,127.3,1042
43800,38.08,58.38,1206.8,445.1,432,21.43,0,127.6,1042
43830,37.34,58.33,1531.3,641.4,391,14.81,0,127.4,1042
43860,33.28,58.78,1269.9,421.4,424,17.58,0,128.5,1042
43890,37.17,59.27,1579.1,673.6,425,18.42,0,128.5,1042
43920,41.37,59.16,1350.7,407.6,394,17.37,0,128.1,1042
43950,38.24,59.23,1404.8,557.7,348,19.07,1,127.9,1042
43980,35.85,59.50,1262.0,440.1,441,19.45,0,127.6,1042
44010,37.14,59.45,1259.2,497.1,387,18.48,0,128.2,1042
44040,36.63,59.97,1522.6,457.0,409,14.55,0,129.2,1042
44070,41.14,60.37,1437.6,423.4,388,22.36,0,128.4,1042
44100,35.31,60.63,1372.9,523.1,409,19.00,0,128.0,1042
44130,37.45,60.36,1381.5,386.2,456,19.15,0,129.0,1042
44160,34.43,60.27,1322.5,495.4,332,18.98,0,128.2,1042
44190,36.23,60.79,1190.3,389.3,440,14.56,0,128.3,1042
44220,36.20,61.14,1437.8,636.8,349,15.74,0,127.9,1042
44250,34.89,60.90,1518.3,551.8,363,15.70,0,127.1,1042
44280,39.07,60.78,1251.7,388.8,434,16.82,0,127.4,1042
44310,37.45,61.04,1317.6,465.6,346,16.19,0,127.3,1042
44340,34.14,60.91,1162.5,507.6,374,11.54,0,126.4,1042
44370,37.83,61.22,1289.3,434.0,345,15.83,0,127.0,1042
44400,32.32,61.04,1179.8,416.7,357,15.73,0,125.9,1042
44430,31.80,61.07,1213.9,411.4,407,15.35,0,124.8,1042
44460,35.61,61.18,1066.3,368.3,340,13.73,0,124.4,1042
44490,38.17,61.36,1475.7,557.1,366,17.85,0,125.3,1042
44520,34.65,61.35,1268.0,482.0,425,12.62,0,125.9,1042
44550,34.57,61.08,1376.4,486.5,406,16.10,0,126.6,1042
44580,37.13,61.57,1445.0,563.0,369,16.52,0,127.5,1042
44610,33.69,61.33,1539.5,656.6,315,14.06,0,127.5,1042
44640,31.45,61.55,1112.6,423.6,276,15.80,0,127.2,1042
44670,30.77,61.72,1122.8,407.7,308,10.61,0,128.0,1042
44700,30.15,61.64,1390.5,544.3,355,12.06,0,127.0,1042
44730,29.06,61.86,1265.0,335.9,250,12.48,0,126.3,1042
44760,33.61,61.83,1530.4,496.7,279,14.04,0,125.3,1042
44790,33.75,61.87,1453.6,545.8,246,14.01,0,124.3,1042
44820,30.18,61.74,1143.4,427.9,285,11.91,0,125.4,1042
44850,31.90,62.06,1133.1,405.3,309,15.15,0,125.0,1042
44880,26.67,62.61,1393.5,568.8,294,12.27,0,124.7,1042
44910,30.01,62.75,1033.1,445.0,281,9.47,0,125.0,1042
44940,26.68,62.74,1526.4,556.9,215,11.41,0,124.5,1042
44970,27.80,62.80,1372.4,374.4,270,11.04,0,125.6,1042
45000,29.97,63.16,1314.6,497.0,248,9.11,0,125.2,1042
45030,24.79,63.67,1077.8,304.2,194,12.91,0,124.2,1042
45060,22.81,63.74,1244.9,429.5,281,10.83,0,125.0,1042
45090,25.26,64.27,1398.4,458.6,155,11.52,0,123.9,1042
45120,24.47,64.61,1189.5,474.2,230,9.64,0,123.5,1042
45150,24.19,64.73,1270.4,402.2,219,9.16,0,123.3,1042
45180,22.35,64.57,1061.5,415.6,165,5.87,0,124.2,1042
45210,19.60,64.27,1096.1,363.1,116,3.71,0,123.2,1042
45240,20.26,64.39,1194.6,431.9,212,5.01,0,123.3,1042
45270,22.16,64.25,1183.6,493.5,192,4.71,0,124.3,1042
45300,21.58,64.36,1028.2,395.5,198,8.93,0,123.3,1042
45330,17.95,64.26,1016.6,380.0,174,6.82,0,123.9,1042
45360,20.81,64.54,1327.4,526.3,201,8.36,0,124.3,1042
45390,20.35,64.70,1414.9,499.8,131,6.68,0,123.8,1042
45420,18.75,64.68,1235.9,456.9,185,9.29,0,122.9,1042
45450,22.00,64.51,1230.3,551.9,150,5.63,0,123.3,1042
45480,20.01,64.64,1122.7,400.0,128,10.19,0,122.9,1042
45510,22.02,64.54,1180.9,481.6,129,9.02,0,124.0,1042
45540,22.60,64.48,1440.3,569.8,175,8.26,0,125.0,1042
45570,18.62,64.83,1220.5,348.4,64,3.67,0,125.7,1042
45600,17.48,64.69,1254.7,552.9,77,8.33,0,125.2,1042
45630,21.22,64.94,1387.7,378.6,83,8.25,0,125.9,1042
45660,20.90,65.37,1375.4,395.7,98,4.37,0,125.8,1042
45690,14.53,65.90,1492.5,610.5,59,5.72,0,126.7,1042
45720,13.96,65.73,1183.2,366.9,43,5.24,0,126.6,1042
45750,16.92,66.10,975.2,374.3,116,4.75,0,127.3,1042
45780,17.00,66.41,1431.0,588.9,136,5.84,0,127.9,1042
45810,16.97,66.38,1096.6,285.9,12,2.63,1,129.1,1042
45840,18.52,66.43,1482.6,508.6,94,8.71,0,128.9,1042
45870,18.76,66.69,1147.9,315.4,25,5.55,0,129.5,1042
45900,13.95,66.50,1025.4,372.4,78,1.00,0,128.9,1042
45930,14.16,66.22,1428.8,450.7,40,1.67,0,129.7,1042
45960,17.88,66.10,1100.5,359.6,139,2.86,0,130.7,1042
45990,20.56,66.45,1066.1,385.7,110,10.68,0,131.5,1042
46020,16.85,66.25,1281.0,429.9,79,5.93,0,132.6,1042
46050,15.48,66.52,1259.4,356.3,50,5.16,0,132.1,1042
46080,12.96,66.78,1296.3,392.3,125,4.47,0,131.0,1042
46110,15.84,67.08,1240.3,377.8,123,1.00,0,130.0,1042
46140,14.11,67.59,1240.5,368.6,81,5.70,0,129.3,1042
46170,17.22,67.61,1166.3,440.8,79,3.17,0,130.1,1042
46200,17.21,67.30,1315.0,531.8,143,3.01,0,129.5,1042
46230,17.63,67.32,1106.0,360.9,138,5.03,0,130.5,1042
46260,15.76,67.69,1036.3,420.4,138,7.08,0,129.6,1042
46290,21.69,68.08,1245.0,411.6,170,11.66,0,129.2,1042
46320,19.19,68.13,1337.6,402.3,80,3.32,0,130.0,1042
46350,20.81,68.47,1424.8,447.8,156,5.22,0,128.9,1042
46380,16.19,68.43,1002.8,272.2,197,6.52,0,129.5,1042
46410,20.94,68.56,1100.2,277.8,78,3.70,0,129.7,1042
46440,20.06,68.90,972.7,283.8,205,5.76,1,131.3,1042
46470,23.77,68.71,1043.4,312.6,155,9.19,0,131.0,1042
46500,22.97,68.64,1102.3,298.3,147,4.93,1,132.4,1042
46530,17.96,68.43,1068.9,440.2,101,7.08,0,133.3,1042
46560,24.96,68.74,1049.6,311.0,114,10.93,0,133.7,1042
46590,21.52,68.44,978.8,320.8,247,7.45,0,133.5,1042
46620,19.56,68.29,1226.6,394.0,205,6.57,0,134.2,1042
46650,22.10,68.75,1260.5,498.1,140,5.57,0,135.0,1042
46680,22.25,69.11,1003.8,335.9,270,11.89,0,135.7,1042
46710,26.18,69.39,948.5,318.7,145,14.14,0,136.1,1042
46740,23.10,69.74,1309.0,509.8,171,6.18,0,136.1,1042
46770,25.17,70.28,947.6,358.8,283,8.88,0,136.5,1042
46800,22.30,70.14,1144.7,336.1,261,6.14,0,136.2,1042
46830,21.82,69.91,1183.4,451.1,216,6.44,0,136.2,1042
46860,25.76,69.71,1129.0,401.5,240,11.43,0,135.8,1042
46890,22.03,69.71,1033.1,396.5,261,10.07,0,136.1,1042
46920,24.66,69.90,1362.2,376.2,243,8.09,0,136.6,1042
46950,28.63,70.30,1367.2,465.4,273,15.85,0,136.7,1042
46980,30.56,70.57,1361.4,455.4,231,10.38,0,137.2,1042
47010,24.97,70.90,1313.0,426.2,319,9.64,0,138.0,1042
47040,24.88,71.06,940.8,384.0,358,6.88,0,139.2,1042
47070,30.07,71.32,1161.0,504.2,288,12.63,0,139.1,1042
47100,27.90,71.54,1378.6,476.6,271,9.34,0,139.1,1042
47130,27.16,71.93,1351.6,542.1,270,15.05,0,138.1,1042
47160,25.71,71.66,1183.9,501.0,293,11.46,0,138.1,1042
47190,29.44,71.64,1085.6,274.1,280,9.45,0,138.8,1042
47220,33.52,72.01,1277.6,408.3,382,12.85,0,139.9,1042
47250,26.72,71.77,1018.5,407.8,362,11.52,0,140.0,1042
47280,27.37,71.79,1089.8,325.4,422,8.13,0,139.6,1042
47310,30.17,71.72,915.4,408.7,393,16.06,0,139.2,1042
47340,29.83,72.08,1320.9,410.4,415,11.51,0,138.2,1042
47370,32.33,71.86,1027.8,386.6,365,12.56,0,138.6,1042
47400,27.69,71.91,1355.6,476.8,325,9.97,0,137.5,1042
47430,27.59,72.04,1214.6,408.7,411,13.55,0,137.2,1042
47460,31.76,71.98,1266.9,415.3,336,14.07,0,137.9,1042
47490,32.79,72.33,1330.3,505.4,374,14.14,0,136.9,1042
47520,34.99,72.51,1188.8,390.2,325,17.20,1,138.0,1042
47550,28.29,72.22,1023.5,370.3,409,15.72,0,138.6,1042
47580,29.40,72.06,898.1,310.7,397,11.48,0,139.5,1042
47610,32.84,72.07,1242.6,467.8,433,14.00,0,140.0,1042
